T2,SNR,LRT_Cov,Bayes_Cov,LRT_Size,Bayes_Size
222.000000,15,93.900000,87.300000,29.577750,22.932750
223.000000,15,93.500000,87.400000,29.995500,23.305000
224.000000,15,93.800000,87.200000,30.232750,23.515250
225.000000,15,93.100000,86.900000,30.122500,23.423500
226.000000,15,93.500000,85.300000,30.464250,23.591750
227.000000,15,93.500000,87.600000,30.726250,23.875750
228.000000,15,92.700000,85.800000,30.966250,24.084000
229.000000,15,94.400000,89.000000,30.951250,24.048750
230.000000,15,93.600000,87.000000,31.544000,24.557250
231.000000,15,93.200000,88.000000,31.637750,24.505250
232.000000,15,93.200000,87.500000,32.009500,24.802750
233.000000,15,92.800000,86.100000,32.009250,24.784000
234.000000,15,91.700000,85.700000,32.044500,24.980750
235.000000,15,93.700000,87.200000,32.403750,25.168750
236.000000,15,92.000000,85.600000,32.540750,25.375000
237.000000,15,94.400000,88.000000,32.877250,25.575500
238.000000,15,93.700000,87.600000,33.233000,25.764750
239.000000,15,92.200000,86.500000,33.418000,25.955500
240.000000,15,93.500000,85.800000,33.808000,26.216250
241.000000,15,92.500000,86.200000,34.316500,26.567000
242.000000,15,92.600000,86.300000,34.410500,26.715250
243.000000,15,93.200000,86.200000,34.588250,26.862500
244.000000,15,92.000000,84.400000,34.329250,26.724000
245.000000,15,93.100000,85.600000,34.634000,26.967000
246.000000,15,92.300000,83.900000,35.324750,27.500750
247.000000,15,93.200000,85.500000,35.530250,27.648250
248.000000,15,93.300000,86.500000,35.576000,27.655250
249.000000,15,92.000000,84.600000,35.647000,27.877000
250.000000,15,91.800000,85.600000,35.959250,28.007500
251.000000,15,92.100000,84.500000,36.054750,28.096250
252.000000,15,93.200000,86.300000,36.684000,28.453500
253.000000,15,92.000000,85.000000,36.621000,28.498500
254.000000,15,92.500000,85.400000,36.972500,28.708250
255.000000,15,91.500000,85.300000,36.927750,28.779750
256.000000,15,92.900000,86.100000,37.596500,29.174250
257.000000,15,90.900000,82.200000,37.753500,29.360000
258.000000,15,93.000000,83.700000,37.671000,29.280500
259.000000,15,91.100000,82.800000,37.910000,29.421250
260.000000,15,92.000000,83.300000,37.906750,29.469250
261.000000,15,93.600000,86.100000,38.525750,30.046000
262.000000,15,91.400000,80.700000,38.528250,30.003500
263.000000,15,90.500000,82.800000,38.413500,29.942750
264.000000,15,92.200000,82.300000,38.605250,30.063500
265.000000,15,92.300000,83.000000,38.578750,30.079750
266.000000,15,91.900000,82.300000,38.697750,30.089750
267.000000,15,92.400000,83.800000,38.809500,30.225500
268.000000,15,92.700000,82.000000,38.834250,30.261000
269.000000,15,90.300000,81.500000,38.799250,30.274250
270.000000,15,91.500000,81.600000,38.815000,30.232500
271.000000,15,91.700000,83.100000,38.713000,30.196250
272.000000,15,91.800000,81.600000,38.312500,29.963000
273.000000,15,91.700000,82.200000,38.786250,30.094750
274.000000,15,92.900000,82.600000,38.825250,30.200250
275.000000,15,91.400000,82.600000,38.447500,30.017000
276.000000,15,92.900000,82.600000,38.193500,29.597000
277.000000,15,92.300000,83.100000,37.805500,29.397250
278.000000,15,90.400000,81.400000,36.955250,28.831500
279.000000,15,93.400000,82.000000,37.057250,28.743500
280.000000,15,90.900000,83.500000,36.550000,28.501750
281.000000,15,92.700000,84.900000,36.104000,28.036250
282.000000,15,91.400000,83.500000,35.958500,28.010750
283.000000,15,92.300000,85.200000,35.095250,27.315000
284.000000,15,91.900000,84.200000,35.008500,27.176250
285.000000,15,94.100000,87.300000,34.628250,26.955250
286.000000,15,92.400000,86.000000,33.347500,25.986500
287.000000,15,93.700000,87.800000,33.043750,25.722750
288.000000,15,94.700000,89.000000,33.230000,25.727000
289.000000,15,94.200000,89.700000,32.950250,25.452750
290.000000,15,94.200000,89.300000,31.784750,24.695500
291.000000,15,94.800000,89.600000,30.833500,23.967750
292.000000,15,95.100000,90.200000,30.003750,23.243000
293.000000,15,95.900000,90.200000,29.811000,22.971000
294.000000,15,95.200000,90.300000,29.373750,22.821500
295.000000,15,94.500000,90.500000,28.010000,21.750250
296.000000,15,94.000000,88.800000,27.984750,21.700500
297.000000,15,94.300000,87.400000,27.461000,21.299750
298.000000,15,93.500000,87.800000,26.572500,20.739500
299.000000,15,94.900000,87.200000,25.814000,20.100500
300.000000,15,93.800000,86.500000,24.793750,19.318750
