T2,SNR,LRT_Cov,Bayes_Cov,LRT_Size,Bayes_Size
265.000000,15,93.400000,96.400000,85.745250,81.052000
266.000000,15,92.300000,95.900000,82.252000,78.790000
267.000000,15,92.900000,95.700000,84.300000,79.896750
268.000000,15,91.400000,95.400000,82.677000,78.906250
269.000000,15,92.400000,95.000000,83.478000,79.658750
270.000000,15,93.300000,95.800000,82.937250,78.805500
271.000000,15,92.900000,95.500000,82.316250,78.313750
272.000000,15,93.200000,96.300000,81.084250,77.531500
273.000000,15,94.000000,96.300000,81.513000,77.352250
274.000000,15,92.500000,95.700000,80.327000,76.485750
275.000000,15,91.600000,95.800000,79.594500,76.204250
276.000000,15,93.500000,96.400000,80.486500,76.829000
277.000000,15,94.200000,96.100000,80.193750,76.404250
278.000000,15,93.900000,95.900000,79.657500,76.244500
279.000000,15,92.400000,95.100000,78.257000,74.997000
280.000000,15,93.700000,95.600000,79.441250,75.941000
281.000000,15,94.500000,96.500000,76.621500,73.726250
282.000000,15,93.000000,95.400000,78.129250,74.911500
283.000000,15,93.600000,96.300000,77.177000,74.365250
284.000000,15,92.700000,94.700000,76.315000,73.806250
285.000000,15,93.800000,95.700000,76.697750,73.912250
286.000000,15,93.400000,95.000000,76.537750,74.122250
287.000000,15,93.400000,94.500000,74.915250,72.783000
288.000000,15,93.900000,95.800000,74.624750,72.345750
289.000000,15,94.000000,95.400000,73.512250,71.781000
290.000000,15,92.700000,93.800000,72.996000,71.351000
291.000000,15,94.200000,95.300000,74.019500,71.970000
292.000000,15,94.000000,94.400000,74.370000,72.359000
293.000000,15,93.800000,94.500000,72.695000,71.271500
294.000000,15,92.800000,93.500000,72.653000,71.212500
295.000000,15,94.400000,94.500000,72.242250,71.273250
296.000000,15,93.600000,93.800000,72.300500,71.193250
297.000000,15,93.700000,92.800000,71.792250,70.523250
298.000000,15,93.900000,93.000000,71.861500,71.036000
299.000000,15,92.900000,92.500000,68.229250,68.710000
300.000000,15,94.600000,92.800000,69.922250,69.562500
